,Name,Id,Timestamp,Tweets,Modal
272,Alabama Political Reporter,1345818708996984833,2021-01-03 19:45:58,"b'This week The V Team takes a look back at 2020. The good, the bad and the funny. All this and much more coming up n\xe2\x80\xa6 https://t.co/RhDIcUVquv'",D
273,Alabama Political Reporter,1345792546853838848,2021-01-03 18:02:01,b'There have been four objections raised since 1969. Congress has never rejected the Electoral College results and is\xe2\x80\xa6 https://t.co/UkFHAEUiCl',D
274,Alabama Political Reporter,1345784460042760198,2021-01-03 17:29:53,"b'The latest on COVID-19 in Alabama:\n\n\xe2\x80\xa2 Total cases: 371,934 (+2,476 today)\n\xe2\x80\xa2 Total deaths: 4,873 (+1 today)\n\xe2\x80\xa2\xc2\xa0Total\xe2\x80\xa6 https://t.co/foqK21zMfl'",D
275,Alabama Political Reporter,1345781848019001345,2021-01-03 17:19:30,b'Here is a sortable and searchable list of places where you can get tested for COVID-19 in Alabama. https://t.co/NZX6Q0TE1r',D
276,Alabama Political Reporter,1345769895036919809,2021-01-03 16:32:00,b'The members of the 117th Congress will take their oaths of office on Sunday. https://t.co/fehBtZR3m2',D
277,Alabama Political Reporter,1345464869542387719,2021-01-02 20:19:57,"b'The latest on COVID-19 in Alabama:\n\n\xe2\x80\xa2 Positives: 369,458 (+3,711 today)\n\xe2\x80\xa2 Tests: 1,891,468 (+6,252 today)\n\xe2\x80\xa2 Hospita\xe2\x80\xa6 https://t.co/VPPbWNmnXR'",D
278,Alabama Political Reporter,1345411033704370178,2021-01-02 16:46:01,"b'Trump to address Republican rally in Dalton, Georgia https://t.co/pXYe0cWmEA'",D
279,Alabama Political Reporter,1345410784113917953,2021-01-02 16:45:02,b'National Grange laments end of food box program https://t.co/YnS09MTV1h',D
280,Alabama Political Reporter,1345407509478170624,2021-01-02 16:32:01,b'Senate votes to override Trump\xe2\x80\x99s NDAA veto https://t.co/vOmDBKAdiS',D
281,Alabama Political Reporter,1345020961905631232,2021-01-01 14:56:01,b'Malcolm Marler and his team of chaplains have been able to resume in-person visits with COVID-19-patients.\nhttps://t.co/j7XCXFTasy',D
282,Alabama Political Reporter,1345017188290322432,2021-01-01 14:41:01,"b'Of the claims, 39 percent were related to COVID-19.\nhttps://t.co/iwjsVqeGZO'",D
283,Alabama Political Reporter,1345015426288332804,2021-01-01 14:34:01,"b'Alabama Democratic Party Chairman State Rep. Chris England, D-Tuscaloosa, wished supporters a \xe2\x80\x9cHappy almost New Yea\xe2\x80\xa6 https://t.co/FBYfnJOI0N'",D
284,Alabama Political Reporter,1345011902334836737,2021-01-01 14:20:01,b'Hawley is the first senator to announce that he also would object.\nhttps://t.co/uO82cwKOSe',D
285,Alabama Political Reporter,1345008630425391104,2021-01-01 14:07:01,b'The hearings will remain closed to public attendance because of COVID-19.\nhttps://t.co/Kb8q1h4eBj',D
286,Alabama Political Reporter,1345006967748763652,2021-01-01 14:00:24,b'These are the first suspected CWD-positive cases in white-tailed deer within 25 miles of the Alabama state line.\nhttps://t.co/hocQAW0SZw',D
287,Alabama Political Reporter,1344711168498290688,2020-12-31 18:25:00,"b""As the circle of people eligible to receive a vaccine widens, informing people that it's their turn will get harder\xe2\x80\xa6 https://t.co/eVImjT1uve""",D
288,Alabama Political Reporter,1344709918352408576,2020-12-31 18:20:02,"b'Gov. Kay Ivey on Thursday set special election dates for Alabama House District 73, a seat that was held by Matt Fr\xe2\x80\xa6 https://t.co/5dsF1eW8XW'",D
289,Alabama Political Reporter,1344705381545746433,2020-12-31 18:02:01,"b'""This god-awful year is nearly done. We\xe2\x80\x99ll mostly look back with angst, with anger, with regret, with profound sadn\xe2\x80\xa6 https://t.co/tiK82tO7gf'",D
290,Alabama Political Reporter,1344704539061084166,2020-12-31 17:58:40,"b'The latest on COVID-19 in Alabama:\n\n\xe2\x80\xa2 Positives: 361,226 (+4,406 today)\n\xe2\x80\xa2 Hospitalized: 2,813\n\xe2\x80\xa2 Tests: 1,874,000 (+\xe2\x80\xa6 https://t.co/vV4RTX98NS'",D
291,Alabama Political Reporter,1344703872078639107,2020-12-31 17:56:01,b'A scandal in Alabama virtual schools. A case of fraud with a congressional candidate. Here are Josh Moon\xe2\x80\x99s top pick\xe2\x80\xa6 https://t.co/Pv7sMq6oMb',D
292,Alabama Political Reporter,1344702108038287361,2020-12-31 17:49:00,"b'Glenn reflects on his stories, ranging from efforts to mobilize Black voters to a ban on the dangerous drug Tianept\xe2\x80\xa6 https://t.co/w66Q9wnPY7'",D
293,Alabama Political Reporter,1344653038053634048,2020-12-31 14:34:01,"b""How you'll learn it's your turn to get a COVID-19 vaccination https://t.co/Or7P6MIvUk""",D
294,Alabama Political Reporter,1344652517863534594,2020-12-31 14:31:57,b'NASA approves two missions to explore the sun https://t.co/rWc6m6bMmU',D
295,Alabama Political Reporter,1344650966801514497,2020-12-31 14:25:47,b'The missions will help us understand the Sun and Earth as an interconnected system.\nhttps://t.co/rWc6m6bMmU',D
296,Alabama Political Reporter,1344649511466102786,2020-12-31 14:20:00,"b'Opinion | Tomorrow is another year https://t.co/crZd5UE6r8\n\n\xe2\x80\x9cTomorrow is another day. Hell, it\xe2\x80\x99s another year. Yeah\xe2\x80\xa6 https://t.co/ycuWRtmwYg'",D
297,Alabama Political Reporter,1344646239976091649,2020-12-31 14:07:00,b'Jerry Carl plans to join Brooks in challenging presidential election results https://t.co/zD3KOWRddx',D
298,Alabama Political Reporter,1344452442767949825,2020-12-31 01:16:55,b'Jones said his wife is \xe2\x80\x9cnot feeling too good but is ok\xe2\x80\x9d and that he has so far tested negative for coronavirus.\nhttps://t.co/ujq4BkPlUT',D
299,Alabama Political Reporter,1344413455852449793,2020-12-30 22:42:00,"b'From the COVID-19 pandemic to civil rights and addressing homophobia, here are five APR opinion pieces that moved u\xe2\x80\xa6 https://t.co/dxHzY3V6A6'",D
300,Alabama Political Reporter,1344401110287724546,2020-12-30 21:52:57,"b'From Alabama\xe2\x80\x99s prison crisis to the COVID-19 pandemic, Eddie Burkhalter covered it. Here are his top stories of the\xe2\x80\xa6 https://t.co/A7Rwm0aUhQ'",D
301,Alabama Political Reporter,1344310530790600706,2020-12-30 15:53:01,"b'People 18 to 24 were already at higher risk of suicide before the pandemic. It\xe2\x80\x99s made things worse, experts say.\nhttps://t.co/zzMcpatnoh'",D
302,Alabama Political Reporter,1344306001273626624,2020-12-30 15:35:01,b'Treasury Secretary Steven Mnuchin said Tuesday that the first $600 individual direct payment checks could be direct\xe2\x80\xa6 https://t.co/DfNT8wARAP',D
303,Alabama Political Reporter,1344300715590774785,2020-12-30 15:14:01,b'The Senate on Tuesday moved forward on a motion to override President Donald Trump\xe2\x80\x99s veto of the National Defense A\xe2\x80\xa6 https://t.co/jJGstQ2aZW',D
304,Alabama Political Reporter,1344298198517633024,2020-12-30 15:04:01,"b'The co-conspirators allegedly have defrauded hundreds of elderly and vulnerable U.S. victims, the Department of Jus\xe2\x80\xa6 https://t.co/QPMB4zfQSa'",D
305,Alabama Political Reporter,1344296187352985608,2020-12-30 14:56:01,"b'Gov. Kay Ivey has awarded more than $1.63 million to continue the fight against illegal drugs, illegally obtained p\xe2\x80\xa6 https://t.co/3UbeLMzokK'",D
306,Alabama Political Reporter,1344292411665768448,2020-12-30 14:41:01,"b'""We lost some good ones this year, who will definitely be missed as we head into 2021.""\nhttps://t.co/hXIioo0BQ8'",D
307,Alabama Political Reporter,1344291629239332865,2020-12-30 14:37:54,"b'""Thank you for allowing me to represent you. I will always cherish the fact you trusted me to speak and act for you\xe2\x80\xa6 https://t.co/14vLpgPc9j'",D
308,Alabama Political Reporter,1344075231196028930,2020-12-30 00:18:01,"b'There had been 20,354 vaccines administered as of Monday, out of the state\xe2\x80\x99s supply of 128,175 combined doses.\nhttps://t.co/msyLHef2yX'",D
309,Alabama Political Reporter,1344072946067898369,2020-12-30 00:08:56,"b'Alabama\xe2\x80\x99s weekly average of cases has grown by 56 percent since Dec. 1, and the state ranks third highest in COVID-\xe2\x80\xa6 https://t.co/BdlaB7HKB9'",D
310,Alabama Political Reporter,1343950658232320000,2020-12-29 16:03:00,"b""President Donald Trump reluctantly signed the measure late Sunday. Here's what's inside the bill.\nhttps://t.co/lHIGWk6nhx""",D
311,Alabama Political Reporter,1343948897547399169,2020-12-29 15:56:01,"b'It is quite obvious what the top story is, but despite the overwhelming, all-encompassing awfulness that was COVID-\xe2\x80\xa6 https://t.co/It6nVb3a4v'",D
312,Alabama Political Reporter,1343948142039994369,2020-12-29 15:53:01,b'Gov. Kay Ivey on Monday announced the extension of a statewide program that uses CARES Act funds to provide voucher\xe2\x80\xa6 https://t.co/XYYbTNbnGj',D
313,Alabama Political Reporter,1343948141490532352,2020-12-29 15:53:00,"b'The state had a record 2,802 hospitalized coronavirus patients on Monday, a 57 percent increase since Dec. 1 and 73\xe2\x80\xa6 https://t.co/8bHJ2lweJw'",D
314,Alabama Political Reporter,1343943611138899969,2020-12-29 15:35:00,b'The CASH Act increases the value of the economic impact payments provided in the end-of-year COVID relief package s\xe2\x80\xa6 https://t.co/a9Xmr4v0nd',D
315,Alabama Political Reporter,1343938325837701125,2020-12-29 15:14:00,b'Sewell said that the NDAA complies with the bipartisan budget agreement and authorizes $732 billion in discretionar\xe2\x80\xa6 https://t.co/3EqKmH9qPX',D
316,Alabama Political Reporter,1343935812182937601,2020-12-29 15:04:01,"b'The USDA has designated 13 Alabama counties as primary disaster areas, due to damage and losses caused by Hurricane\xe2\x80\xa6 https://t.co/kjQLbmNUKS'",D
317,Alabama Political Reporter,1343933798526967810,2020-12-29 14:56:01,"b'Carl said he wants \xe2\x80\x9ca return to normalcy,\xe2\x80\x9d in an interview with Fox News last week.\nhttps://t.co/7n5h5gQ3nd'",D
318,Alabama Political Reporter,1343930022923546624,2020-12-29 14:41:01,b'Businesses will be able to file online with the secretary\xe2\x80\x99s office instead of with individual counties and then wit\xe2\x80\xa6 https://t.co/zP3zWAjEQ2',D
319,Alabama Political Reporter,1343928259231305728,2020-12-29 14:34:00,b'The Heiche plant creates at least 73 jobs and expands Walker County\xe2\x80\x99s footprint in Alabama\xe2\x80\x99s auto industry.\nhttps://t.co/QJFS264TJl',D
320,Alabama Political Reporter,1343671497529942019,2020-12-28 21:33:43,b'Our site is temporarily down. We apologize for the inconvenience. We are having an issue with our hosting provider.\xe2\x80\xa6 https://t.co/lpx9yeEsNA',D
321,Alabama Political Reporter,1343671067345354753,2020-12-28 21:32:01,"b'@PlainsBelle02 Yes, we apologize for the inconvenience. We are having an issue with our hosting provider. We should be back up soon.'",C
322,Alabama Political Reporter,1343573423897903106,2020-12-28 15:04:01,"b'The pandemic has exacerbated inequalities that face poor, Black Alabamians, with the Black Belt hit hardest.\nhttps://t.co/1WZMUZ58k9'",D
323,Alabama Political Reporter,1343571409788874754,2020-12-28 14:56:01,"b'\xe2\x80\x9cFor GOP voters, forget the guy who understands the issues and has a plan, give them \xe2\x80\x98the outsider,\'"" @Josh_Moon wr\xe2\x80\xa6 https://t.co/mZRLRcnISK'",D
324,Alabama Political Reporter,1343567633380241412,2020-12-28 14:41:00,"b'A large recreational vehicle exploded in downtown Nashville on Christmas Day, damaging three city blocks. Authoriti\xe2\x80\xa6 https://t.co/Z8hQOTfEBN'",D
325,Alabama Political Reporter,1343567146157297664,2020-12-28 14:39:04,b'President Donald Trump on Sunday signed the $2.3 trillion pandemic relief and government spending package that will\xe2\x80\xa6 https://t.co/uvudtoJHLF',D
326,Alabama Political Reporter,1343565870883348482,2020-12-28 14:34:00,b'The U.S. House of Representatives is expected to vote to override President Donald Trump\xe2\x80\x99s veto of the bipartisan N\xe2\x80\xa6 https://t.co/S1ZnskJY0s',D
327,Alabama Political Reporter,1343281035388317696,2020-12-27 19:42:10,"b'This week The V Team talks about December being COVID-19\xe2\x80\x99s deadliest month, vaccines have started, Ivey gets first\xe2\x80\xa6 https://t.co/zRb43dmbHh'",D
328,Alabama Political Reporter,1343260357813530625,2020-12-27 18:20:00,b'President Donald Trump still has not signed the bipartisan COVID-19 relief and omnibus spending bill that Democrats\xe2\x80\xa6 https://t.co/gz0x9MDOCZ',D
329,Alabama Political Reporter,1342934466025713665,2020-12-26 20:45:01,b'Tuberville\xe2\x80\x99s move to join U.S. Rep. Mo Brooks to disrupt the Electoral College certification on Jan. 6 could doom H\xe2\x80\xa6 https://t.co/zUPiln8Sgk',D
330,Alabama Political Reporter,1342498592863477760,2020-12-25 15:53:01,b'Opinion | Don\xe2\x80\x99t treat this like a normal Christmas https://t.co/ITgsMhdMs0',D
331,Alabama Political Reporter,1342480472144826369,2020-12-25 14:41:01,"b'Banks, schools, courthouses and other government buildings will be closed today.\nhttps://t.co/J3YSdzbeSQ'",D
332,Alabama Political Reporter,1342478707806642178,2020-12-25 14:34:00,"b'House Republicans on Thursday rejected an effort by House Democrats to pass a Christmas Eve bill to provide $2,000\xe2\x80\xa6 https://t.co/bl160t5iqy'",D
333,Alabama Political Reporter,1342475186101170176,2020-12-25 14:20:01,b'President Donald Trump and First Lady Melania Trump released a Christmas message to all Americans on Christmas Eve.\nhttps://t.co/296ufUTkUp',D
334,Alabama Political Reporter,1342184572138696706,2020-12-24 19:05:13,"b'ICYMI: Bryan Harsin, the 44-year-old Boise State head coach, was officially hired by #Auburn on Tuesday, replacing\xe2\x80\xa6 https://t.co/N6UJEx3Wji'",D
335,Alabama Political Reporter,1342136204003848193,2020-12-24 15:53:01,"b'""During this season of thanks and giving, tens of thousands of Americans will gather, and where a loved one once sa\xe2\x80\xa6 https://t.co/tPj8U4ITli'",D
336,Alabama Political Reporter,1342136203689271298,2020-12-24 15:53:01,b'Health care experts at the University of Alabama at Birmingham debunk the common myths and set the record straight\xe2\x80\xa6 https://t.co/9vccPEYE9U',D
337,Alabama Political Reporter,1342131674012934144,2020-12-24 15:35:01,b'\xe2\x80\x9cWe have every reason to be confident about a future where our football team consistently competes at the highest l\xe2\x80\xa6 https://t.co/YPSv0O8Rtw',D
338,Alabama Political Reporter,1342126388745269249,2020-12-24 15:14:01,"b'\xe2\x80\x9cThis bill is far from perfect, but Alabamians cannot wait any longer for relief,\xe2\x80\x9d the congresswoman said.\nhttps://t.co/qhTgAJsljl'",D
339,Alabama Political Reporter,1342123869843419137,2020-12-24 15:04:00,b'\xe2\x80\x9cCongress has recognized the plight of rural Americans and the digital divide that separates them from the rest of\xe2\x80\xa6 https://t.co/pZohPrs8pB',D
340,Alabama Political Reporter,1342121859328978947,2020-12-24 14:56:01,b'The infusion of holiday cheer couldn\xe2\x80\x99t be more welcome \xe2\x80\x94 or more timely.\nhttps://t.co/IqFFzIgDNU',D
341,Alabama Political Reporter,1342118082094002180,2020-12-24 14:41:00,b'ADOL will be discontinuing in-person appointments at the Crump Senior Center in Montgomery until further notice.\nhttps://t.co/oxwL2Umj0R',D
342,Alabama Political Reporter,1341869343651622913,2020-12-23 22:12:36,"b'Natalyn Williams, who has served more than a decade as an executive assistant in the clerk\xe2\x80\x99s office, will become th\xe2\x80\xa6 https://t.co/w7HHayMDwn'",D
343,Alabama Political Reporter,1341863504979103744,2020-12-23 21:49:24,"b'The second week of December is just one death shy of being the deadliest seven-day period in #Alabama so far, new d\xe2\x80\xa6 https://t.co/G8TbJoZs1x'",D
344,Alabama Political Reporter,1341769285383938048,2020-12-23 15:35:01,b'His hiring is outside the norm for an Auburn program that likes to go with known entities and familiar faces.\nhttps://t.co/BCZ8dVzovK',D
345,Alabama Political Reporter,1341763998723825664,2020-12-23 15:14:00,"b'\xe2\x80\x9cI\xe2\x80\x99ve been fishing all my life, so I know how important it is to protect Gulf species like red snapper,\xe2\x80\x9d Jones said.\nhttps://t.co/2Zs4pbJg9s'",D
346,Alabama Political Reporter,1341761483953344515,2020-12-23 15:04:01,"b'The package allocated $3.35 billion for the Airport Improvement Program, a federal grant program that provides fund\xe2\x80\xa6 https://t.co/NsiLBARRTj'",D
347,Alabama Political Reporter,1341759472579035137,2020-12-23 14:56:01,b'The governor awarded grants to the Alabama Coalition Against Domestic Violence and AshaKiran Inc.\nhttps://t.co/oIhns7XiGh',D
348,Alabama Political Reporter,1341755695033708545,2020-12-23 14:41:00,"b'""It\xe2\x80\x99s Christmas week so let\xe2\x80\x99s talk about some Christmas miracles."" https://t.co/EsE07bBfMM'",D
349,Alabama Political Reporter,1341753932473905158,2020-12-23 14:34:00,"b'\xe2\x80\x9cRepublicans repeatedly refused to say what amount the president wanted for direct checks,"" Speaker Nancy Pelosi sa\xe2\x80\xa6 https://t.co/43S19TkK3n'",D
350,Alabama Political Reporter,1341747309311389699,2020-12-23 14:07:41,"b'\xe2\x80\x9cFor Alabama\xe2\x80\x99s sake economically, it is more important that the U.S. Senate is majority Republican because of Richa\xe2\x80\xa6 https://t.co/f1WtzbytXL'",D
351,Alabama Political Reporter,1341514354156576777,2020-12-22 22:42:00,"b'\xe2\x80\x9cWhat we\xe2\x80\x99re really concerned about right now is what is going to happen in the week, especially the second week, af\xe2\x80\xa6 https://t.co/us2nAXOaTE'",D
352,Alabama Political Reporter,1341510580633542657,2020-12-22 22:27:01,b'Alabamians may experience delays in their payments while the Alabama Department of Labor awaits federal guidelines.\nhttps://t.co/y654BpZyDM',D
353,Alabama Political Reporter,1341507708873224195,2020-12-22 22:15:36,"b'For some in Huntsville, it\xe2\x80\x99s an all too familiar refrain: The council avoids making an assessment while it waits fo\xe2\x80\xa6 https://t.co/i2PazwHK4v'",D
354,Alabama Political Reporter,1341469152410787844,2020-12-22 19:42:23,"b""The legislation is the first such aid package passed since the spring. Here's what's inside.\nhttps://t.co/lHIGWk6nhx""",D
355,Alabama Political Reporter,1341453306896527360,2020-12-22 18:39:26,"b'RT @BurkhalterEddie: Gov. Kay Ivey, two top state health officials get first doses of Pfizer vaccine #alpolitics https://t.co/xG4dqej1nM'",D
356,Alabama Political Reporter,1341453220498071553,2020-12-22 18:39:05,"b'RT @BurkhalterEddie: Three more incarcerated people in Alabama have died after testing + for COVID-19. Larry Gene Knight, 72, Dennis Guyton\xe2\x80\xa6'",A
357,Alabama Political Reporter,1341393309521113089,2020-12-22 14:41:01,b'The appropriations and COVID relief package includes Jones\xe2\x80\x99s legislation to help HBCUs and reduce the number of que\xe2\x80\xa6 https://t.co/84rASR7ytd',D
358,Alabama Political Reporter,1341391547422683137,2020-12-22 14:34:01,"b'""\xe2\x80\x9cWe can\xe2\x80\x99t get legislation until the two sides make a deal. Which is right where we\xe2\x80\x99ve been the whole time,"" Josh M\xe2\x80\xa6 https://t.co/lcTeUqpOXJ'",D
359,Alabama Political Reporter,1341388020751224833,2020-12-22 14:20:00,"b'This package will keep the U.S. government funded through the end of the 2021 fiscal year, which ends in September,\xe2\x80\xa6 https://t.co/yhi0WM2pCM'",D
360,Alabama Political Reporter,1341387192552271873,2020-12-22 14:16:43,"b'\xe2\x80\x9cThis is a win for the American people and a defeat for left-leaning special interests in our country,\xe2\x80\x9d Aderholt sa\xe2\x80\xa6 https://t.co/c8DAZjLRTZ'",D
361,Alabama Political Reporter,1341153943892668417,2020-12-21 22:49:52,"b'\xe2\x80\x9cFeel as you will, but by George, we need everybody to be immune to this thing and to step up,\xe2\x80\x9d the governor said o\xe2\x80\xa6 https://t.co/u9ZluKFker'",D
362,Alabama Political Reporter,1341090681943670787,2020-12-21 18:38:29,b'Congress is set to vote on a $900 billion coronavirus aid package. Here\xe2\x80\x99s what\xe2\x80\x99s in it.\nhttps://t.co/lHIGWk6nhx',D
363,Alabama Political Reporter,1341049041191399424,2020-12-21 15:53:01,b'Those pleas came as the state on Friday set another record for new daily cases and COVID-19 hospitalizations. The s\xe2\x80\xa6 https://t.co/rwWvNGwIiL',D
364,Alabama Political Reporter,1341049040973287425,2020-12-21 15:53:01,"b'\xe2\x80\x9cGambling will work in Alabama and we feel that the advantages outweigh the disadvantages,\xe2\x80\x9d said former Montgomery\xe2\x80\xa6 https://t.co/tuTyxo6kWO'",D
365,Alabama Political Reporter,1341046075570982912,2020-12-21 15:41:14,"b'Since Nov. 20, Alabama has reported 970 deaths from COVID-19, more than any other 31-day period in the global pande\xe2\x80\xa6 https://t.co/k0C3GP6bb5'",D
366,Alabama Political Reporter,1341044506850934793,2020-12-21 15:35:00,"b'As we reach the end of 2020, it is always good to reflect on the past as we look to the future. Here are some of th\xe2\x80\xa6 https://t.co/jtaQRJ9taA'",D
367,Alabama Political Reporter,1341039222501859328,2020-12-21 15:14:00,"b'Joe Wheeler Electric Membership Corporation announced Friday morning its plans to install more than 3,000 miles of\xe2\x80\xa6 https://t.co/xvXrCgQ4Rz'",D
368,Alabama Political Reporter,1341036709153267712,2020-12-21 15:04:01,b'Construction is expected to begin in mid-January and should be completed by early 2022. It will be the first bus ra\xe2\x80\xa6 https://t.co/BCARRdZBxZ',D
369,Alabama Political Reporter,1341035417248935939,2020-12-21 14:58:53,"b'The agreement includes enhanced unemployment benefits, and all Americans, including children, will get a one-time $\xe2\x80\xa6 https://t.co/RtLVTP4g4d'",D
370,Alabama Political Reporter,1340739961168027650,2020-12-20 19:24:51,"b'This week The V Team discusses the COVID-19 surge, vaccinations begin, Chairwoman Terri Lathan steps down, small bu\xe2\x80\xa6 https://t.co/bVRYiam37u'",D
371,Alabama Political Reporter,1340077016805158914,2020-12-18 23:30:32,"b'\xe2\x80\x9cThat makes it pretty challenging,\xe2\x80\x9d State Health Officer Dr. Scott Harris said of planning for vaccine rollout afte\xe2\x80\xa6 https://t.co/jgBphv8zvO'",D
372,Alabama Political Reporter,1340017997864382467,2020-12-18 19:36:01,"b'Gov. Kay Ivey\xe2\x80\x99s study group on gambling policy on Friday released its long-awaited report, which shows that a major\xe2\x80\xa6 https://t.co/XENfXmyatc'",D
373,Alabama Political Reporter,1339985934402641925,2020-12-18 17:28:37,"b""RT @BurkhalterEddie: BREAKING: The Alabama Department of Public Health has confirmed to APR that Alabama's second shipment of the Pfizer va\xe2\x80\xa6""",A
374,Alabama Political Reporter,1339949544067522560,2020-12-18 15:04:01,b'Alabama Democratic Party Chair Chris England said he has been shocked by the rapid expansion of government and the\xe2\x80\xa6 https://t.co/QOE28Wdq52',D
375,Alabama Political Reporter,1339947531854376960,2020-12-18 14:56:01,b'The COVID-19 pandemic that continues to fill Alabama\xe2\x80\x99s hospitals is having serious impacts on the wellbeing of the\xe2\x80\xa6 https://t.co/iNtk0gEoBW',D
376,Alabama Political Reporter,1339943753960853506,2020-12-18 14:41:00,b'The group will hold a press conference on the front steps of the Alabama Capitol on Friday to announce its recommen\xe2\x80\xa6 https://t.co/BmSXkh7EBE',D
377,Alabama Political Reporter,1339941992856469505,2020-12-18 14:34:00,"b'Command Sgt. Major Adkins, a resident of Opelika, was buried at Arlington National Cemetery this week after passing\xe2\x80\xa6 https://t.co/eUI9ZzR2N7'",D
378,Alabama Political Reporter,1339939031786909702,2020-12-18 14:22:14,"b'Alabama hospitals awaiting second shipments of the Pfizer vaccine won\xe2\x80\x99t be getting as much vaccine as they thought,\xe2\x80\xa6 https://t.co/eMjtRrSrqB'",D
379,Alabama Political Reporter,1339938471188832262,2020-12-18 14:20:01,"b'The EAC provides support, guidance and assistance to state and local election officials.\nhttps://t.co/m66kL3sQTQ'",D
380,Alabama Political Reporter,1339938235628306433,2020-12-18 14:19:04,b'The full FDA and a CDC panel both still have to sign off on the panel\xe2\x80\x99s recommendation.\nhttps://t.co/HRfz7SeEKV',D
381,Alabama Political Reporter,1339705181806743556,2020-12-17 22:53:00,b'Alabama also set a record for new COVID-19 hospital admissions and the number of coronavirus patients on ventilator\xe2\x80\xa6 https://t.co/yMkOnKqBN4',D
382,Alabama Political Reporter,1339702919063597057,2020-12-17 22:44:01,"b'Approximately 60 veterans are currently enrolled, and more are enrolling regularly.\nhttps://t.co/J0RgcZCjUb'",D
383,Alabama Political Reporter,1339702415524831233,2020-12-17 22:42:00,"b'The college needs $500,000 in donations by Dec. 31 to stay open for the spring semester.\nhttps://t.co/5chLCcESPx'",D
384,Alabama Political Reporter,1339698641037090818,2020-12-17 22:27:01,b'Rogers is the fourth House member to have tested positive this week.\nhttps://t.co/bInINFtUuF',D
385,Alabama Political Reporter,1339687604304789505,2020-12-17 21:43:09,"b'\xe2\x80\x9cYou\xe2\x80\x99ve been reading about it in the House. We\xe2\x80\x99re going to have to do it in the Senate,\xe2\x80\x9d Tuberville said.\nhttps://t.co/QwoNJoTtKr'",D
386,Alabama Political Reporter,1339599488311181312,2020-12-17 15:53:01,"b'It was a relatively minor incident in that no one was seriously injured or killed, but bystanders and the people wh\xe2\x80\xa6 https://t.co/UrrI9vW5UQ'",D
387,Alabama Political Reporter,1339594957179404292,2020-12-17 15:35:00,"b'Jean Graetz, an early supporter of the Civil Rights Movement in Montgomery, passed away Wednesday.\nhttps://t.co/CUQ2kD8Ftk'",D
388,Alabama Political Reporter,1339589671832043522,2020-12-17 15:14:00,"b'""Alabama Republicans need to get on board here. The days of the Trump cult are numbered, and if they don\xe2\x80\x99t rein in\xe2\x80\xa6 https://t.co/Fbam7TuzMP'",D
389,Alabama Political Reporter,1339587156541489157,2020-12-17 15:04:01,"b'State Rep. Andrew Sorrell, R-Muscle Shoals, on Wednesday said he is running for the position of senior vice chair o\xe2\x80\xa6 https://t.co/kG0rXdZTcZ'",D
390,Alabama Political Reporter,1339585144542281728,2020-12-17 14:56:01,b'State Republican Executive Committee member John Skipper said Wednesday that he is running for senior vice chair of\xe2\x80\xa6 https://t.co/BIkTonieji',D
391,Alabama Political Reporter,1339581367886118921,2020-12-17 14:41:00,b'The grant is to help Hispanic families maneuver turbulent financial times and secure stable housing.\nhttps://t.co/z3jNP472K5',D
392,Alabama Political Reporter,1339579606941249536,2020-12-17 14:34:01,"b'To this point, there is no evidence that there was sufficient voter fraud to have affected the outcome of the elect\xe2\x80\xa6 https://t.co/O0WKfD549B'",D
393,Alabama Political Reporter,1339576961132351488,2020-12-17 14:23:30,"b'Elizabeth Korcz, M.D., age 47, and her husband and practice manager Matthew Korcz, age 47, both pleaded guilty.\nhttps://t.co/aZyw0jxwDW'",D
394,Alabama Political Reporter,1339321907057975298,2020-12-16 21:30:00,"b'Gov. Kay Ivey has awarded $7.9 million to programs that support abuse and crime victims, her office announced Wedne\xe2\x80\xa6 https://t.co/VgSGpqCrtS'",D
395,Alabama Political Reporter,1339318140514283524,2020-12-16 21:15:02,"b'\xe2\x80\x9cGiven the high level of community spread, our hospitals need the public\xe2\x80\x99s help in stopping the spread of COVID.\xe2\x80\x9d\nhttps://t.co/4Gj4uUyuXn'",D
396,Alabama Political Reporter,1339239616306683906,2020-12-16 16:03:01,"b'\xe2\x80\x9cThe withdrawals can make you go mad, or want to end your life. I am thankful to be free and clear. It was painful\xe2\x80\xa6 https://t.co/p71pLuSrs5'",D
397,Alabama Political Reporter,1339237853088256000,2020-12-16 15:56:00,"b'With the University of Alabama at Birmingham set to begin vaccinations on Thursday, health experts see a light at t\xe2\x80\xa6 https://t.co/tk8FqHVsPp'",D
398,Alabama Political Reporter,1339237099661385728,2020-12-16 15:53:01,b'Researchers at the University of Alabama\xe2\x80\x99s Education Policy Center believe any money from a state lottery should be\xe2\x80\xa6 https://t.co/b22kZQx47u',D
399,Alabama Political Reporter,1339237099279618052,2020-12-16 15:53:00,"b'State Rep. Kirk Hatcher steamrolled his way to an easy, 50-point victory in Tuesday\xe2\x80\x99s runoff over longtime Montgome\xe2\x80\xa6 https://t.co/4thc9IhMZ2'",D
400,Alabama Political Reporter,1339232569452183553,2020-12-16 15:35:00,b'Alabama has one of the lowest percentages of residents with available hard-line broadband service in the nation. C\xe2\x80\xa6 https://t.co/ptuywyLpWc',D
401,Alabama Political Reporter,1339227286185369601,2020-12-16 15:14:01,b'One-in-four small business owners reported that they will have to close their doors in the next six months if the c\xe2\x80\xa6 https://t.co/LiVONXNDhi',D
